0	1468354431.470963134	0.000809867 0.000484776 0 0.000484776 9.54997e-08 0.000484776 6.55118e-08 0.000484776 
1	1468354431.481721671	0.000671512 0.000458528 0 0.000458528 4.55223e-08 0.000458528 7.11885e-07 0.000458528 
2	1468354431.492726000	0.000881441 0.000494303 0 0.000494303 0 0.000494303 6.2256e-08 0.000494303 
3	1468354431.503633399	0.000818746 0.000490224 0 0.000490224 5.97652e-08 0.000490224 3.05689e-06 0.000490224 
4	1468354431.514452799	0.000626966 0.000531817 0 0.000531817 3.49316e-08 0.000531817 2.17883e-08 0.000531817 
5	1468354431.525330175	0.00091153 0.000575574 0 0.000575574 6.56592e-08 0.000575574 4.43972e-08 0.000575574 
6	1468354431.535956674	0.00084916 0.000495893 0 0.000495893 8.36264e-08 0.000495893 4.32408e-08 0.000495893 
7	1468354431.546986625	0.000526688 0.000490832 0 0.000490832 2.86787e-06 0.000490832 3.14622e-08 0.000490832 
8	1468354431.557575684	0.000477716 0.000522522 0 0.000522522 7.65651e-08 0.000522522 0 0.000522522 
9	1468354431.568287856	0.000323584 0.000488856 0 0.000488856 6.70207e-08 0.000488856 1.40995e-06 0.000488856 
10	1468354431.578914304	0.000301203 0.000873469 0 0.000873469 0.000112645 0.000873469 2.15585e-06 0.000873469 
11	1468354431.589625580	0.000313797 0.000994373 0 0.000994373 9.37257e-09 0.000994373 6.92364e-08 0.000994373 
12	1468354431.600745985	0.000280003 0.000899262 0 0.000899262 7.13353e-08 0.000899262 4.83326e-08 0.000899262 
13	1468354431.611619842	0.000328749 0.000956296 0 0.000956296 0 0.000956296 0.0129646 0.000956296 
14	1468354431.622363464	0.000315872 0.00106805 0 0.00106805 1.26805e-06 0.00106805 8.27674e-08 0.00106805 
15	1468354431.633015811	0.000315914 0.000895535 0 0.000895535 0 0.000895535 5.90019e-08 0.000895535 
16	1468354431.643816250	0.000395384 0.000528814 0 0.000528814 4.63233e-07 0.000528814 6.29532e-08 0.000528814 
17	1468354431.654457116	0.000411216 0.000518359 0 0.000518359 1.00076e-07 0.000518359 9.35324e-08 0.000518359 
18	1468354431.665236331	0.000375359 0.000487701 0 0.000487701 3.76322e-08 0.000487701 2.18115e-06 0.000487701 
19	1468354431.676219478	0.000419681 0.000476004 0 0.000476004 8.75038e-08 0.000476004 5.66804e-08 0.000476004 
20	1468354431.686703193	0.000338704 0.000474815 0 0.000474815 4.64242e-08 0.000474815 0 0.000474815 
21	1468354431.697847161	0.00037234 0.000450516 0 0.000450516 5.13935e-08 0.000450516 2.13649e-06 0.000450516 
22	1468354431.710683315	0.000389536 0.000476187 0 0.000476187 5.11677e-08 0.000476187 0 0.000476187 
23	1468354431.721282397	0.000463508 0.000502102 0 0.000502102 1.13152e-07 0.000502102 6.97025e-08 0.000502102 
24	1468354431.731910605	0.000509946 0.000506903 0 0.000506903 4.46196e-08 0.000506903 2.76237e-07 0.000506903 
25	1468354431.742747588	0.000290209 0.00057457 0 0.00057457 1.20544e-08 0.00057457 5.66804e-08 0.00057457 
26	1468354431.753428988	0.000496774 0.000529386 0 0.000529386 5.84059e-08 0.000529386 7.97302e-08 0.000529386 
27	1468354431.764437825	0.000438221 0.000296605 0 0.000296605 1.33434e-06 0.000296605 4.32408e-08 0.000296605 
28	1468354431.775412526	0.000704818 0.000554595 0 0.000554595 6.7929e-08 0.000554595 6.48133e-08 0.000554595 
29	1468354431.786149438	0.000726674 0.000537607 0 0.000537607 7.03233e-05 0.000537607 3.14622e-08 0.000537607 
30	1468354431.796783574	0.000742163 0.000609908 0 0.000609908 1.62439e-06 0.000609908 3.16923e-08 0.000609908 
31	1468354431.807425576	0.000605926 0.00062653 0 0.00062653 7.3381e-08 0.00062653 3.26147e-08 0.00062653 
32	1468354431.818057128	0.000781708 0.000547086 0 0.000547086 8.52224e-08 0.000547086 0.0252214 0.000547086 
33	1468354431.829039465	0.000847735 0.000535192 0 0.000535192 2.88617e-08 0.000535192 6.03961e-08 0.000535192 
34	1468354431.839782684	0.000755773 0.000531431 0 0.000531431 1.37666e-06 0.000531431 1.41735e-06 0.000531431 
35	1468354431.850804489	0.000611837 0.000530754 0 0.000530754 2.1399e-06 0.000530754 1.90244e-06 0.000530754 
36	1468354431.861354872	0.000520201 0.000549081 0 0.000549081 2.13207e-06 0.000549081 1.34409e-06 0.000549081 
37	1468354431.872987979	0.000706758 0.000526325 0 0.000526325 7.17476e-07 0.000526325 0.0239485 0.000526325 
38	1468354431.883569386	0.000617679 0.00112392 0 0.00112392 5.72738e-08 0.00112392 0 0.00112392 
39	1468354431.894443025	0.000725384 0.0202286 0 0.0202286 6.87079e-07 0.0202286 3.46915e-08 0.0202286 
