0	1468354556.183293491	0 3.42271e-07 0 3.42271e-07 9.85663e-08 3.42271e-07 2.66982e-08 3.42271e-07 
1	1468354556.193875089	0 5.94047e-07 0 5.94047e-07 0 5.94047e-07 0 5.94047e-07 
2	1468354556.204339295	0 0 0 0 1.86615e-07 0 9.85463e-08 0 
3	1468354556.214813188	0 3.20888e-07 0 3.20888e-07 9.44153e-07 3.20888e-07 0 3.20888e-07 
4	1468354556.225409884	0 1.13434e-06 0 1.13434e-06 2.86082e-07 1.13434e-06 1.18341e-07 1.13434e-06 
5	1468354556.238085656	0 1.87251e-06 0 1.87251e-06 1.75576e-07 1.87251e-06 0 1.87251e-06 
6	1468354556.246486206	0 0 0 0 7.66149e-08 0 1.11194e-07 0 
7	1468354556.257083230	0 1.12002e-06 0 1.12002e-06 0 1.12002e-06 1.10964e-07 1.12002e-06 
8	1468354556.267586518	0 1.42584e-07 0 1.42584e-07 0 1.42584e-07 8.52549e-08 1.42584e-07 
9	1468354556.278415390	0 4.61132e-07 0 4.61132e-07 1.67936e-07 4.61132e-07 8.15965e-08 4.61132e-07 
10	1468354556.288827684	0 4.56038e-07 0 4.56038e-07 2.03577e-07 4.56038e-07 7.20108e-08 4.56038e-07 
11	1468354556.299391480	0 3.55015e-07 0 3.55015e-07 1.96105e-07 3.55015e-07 5.29117e-08 3.55015e-07 
12	1468354556.309858302	0 6.53574e-07 0 6.53574e-07 2.50796e-07 6.53574e-07 1.20419e-07 6.53574e-07 
13	1468354556.320246815	0 3.44627e-07 0 3.44627e-07 1.45779e-07 3.44627e-07 0 3.44627e-07 
14	1468354556.330687562	0 2.90542e-07 0 2.90542e-07 1.09373e-07 2.90542e-07 9.39583e-08 2.90542e-07 
15	1468354556.341248449	0 0 0 0 1.63e-07 0 1.35225e-07 0 
16	1468354556.351710238	0 1.62752e-07 0 1.62752e-07 0 1.62752e-07 7.04156e-08 1.62752e-07 
17	1468354556.362152986	0 0 0 0 0 0 8.04544e-08 0 
18	1468354556.372751424	0 4.44177e-07 0 4.44177e-07 1.72878e-07 4.44177e-07 1.02452e-07 4.44177e-07 
19	1468354556.383876039	0 3.53361e-07 0 3.53361e-07 5.54528e-08 3.53361e-07 3.25576e-08 3.53361e-07 
20	1468354556.394437100	0 5.30889e-07 0 5.30889e-07 1.83007e-07 5.30889e-07 7.63441e-08 5.30889e-07 
21	1468354556.404842918	0 0 0 0 1.79628e-07 0 1.51252e-07 0 
22	1468354556.416068366	0 3.96123e-07 0 3.96123e-07 1.36198e-07 3.96123e-07 7.49756e-08 3.96123e-07 
23	1468354556.425928392	0 6.04331e-07 0 6.04331e-07 2.71974e-07 6.04331e-07 1.20419e-07 6.04331e-07 
24	1468354556.437257255	0 2.6145e-06 0 2.6145e-06 1.60536e-07 2.6145e-06 8.47974e-08 2.6145e-06 
25	1468354556.446705920	0 3.06152e-07 0 3.06152e-07 1.33529e-07 3.06152e-07 6.3131e-08 3.06152e-07 
26	1468354556.457247709	0 4.25128e-07 0 4.25128e-07 1.62553e-07 4.25128e-07 0 4.25128e-07 
27	1468354556.467678811	0 1.53551e-07 0 1.53551e-07 3.52829e-08 1.53551e-07 6.22213e-08 1.53551e-07 
28	1468354556.478240177	0 4.7962e-07 0 4.7962e-07 1.7063e-07 4.7962e-07 8.89167e-08 4.7962e-07 
29	1468354556.488810831	0 4.98924e-07 0 4.98924e-07 0 4.98924e-07 9.96952e-08 4.98924e-07 
30	1468354556.499178943	0 3.39444e-07 0 3.39444e-07 3.863e-07 3.39444e-07 4.70202e-08 3.39444e-07 
31	1468354556.509611191	0 6.23709e-07 0 6.23709e-07 2.616e-07 6.23709e-07 1.28046e-07 6.23709e-07 
32	1468354556.520224436	0 0 0 0 1.14014e-07 0 1.01762e-07 0 
33	1468354556.530773274	0 3.07553e-07 0 3.07553e-07 1.39285e-06 3.07553e-07 7.05521e-07 3.07553e-07 
34	1468354556.541601397	0 1.10938e-06 0 1.10938e-06 2.30193e-07 1.10938e-06 1.37543e-07 1.10938e-06 
35	1468354556.552160344	0 1.83034e-07 0 1.83034e-07 2.51847e-06 1.83034e-07 7.16936e-07 1.83034e-07 
36	1468354556.562663634	0 1.69107e-06 0 1.69107e-06 1.10256e-07 1.69107e-06 0 1.69107e-06 
37	1468354556.573401409	0 6.05586e-07 0 6.05586e-07 1.89324e-07 6.05586e-07 7.65726e-08 6.05586e-07 
38	1468354556.585339070	0 2.22561e-07 0 2.22561e-07 2.42717e-08 2.22561e-07 3.79746e-08 2.22561e-07 
39	1468354556.595218793	0 5.28668e-07 0 5.28668e-07 1.76026e-07 5.28668e-07 0 5.28668e-07 
40	1468354556.605978117	0 4.55069e-07 0 4.55069e-07 1.65916e-07 4.55069e-07 1.22498e-07 4.55069e-07 
41	1468354556.615980453	0 3.04751e-07 0 3.04751e-07 1.25088e-07 3.04751e-07 6.42681e-08 3.04751e-07 
42	1468354556.626030812	0 4.4587e-07 0 4.4587e-07 2.70589e-07 4.4587e-07 1.00613e-07 4.4587e-07 
43	1468354556.637897612	0 2.80557e-07 0 2.80557e-07 1.0088e-05 2.80557e-07 8.54843e-08 2.80557e-07 
44	1468354556.648046240	0 2.64127e-07 0 2.64127e-07 0 2.64127e-07 9.60224e-08 2.64127e-07 
45	1468354556.658078426	0 4.27294e-07 0 4.27294e-07 1.63e-07 4.27294e-07 0 4.27294e-07 
46	1468354556.669141656	0 1.6118e-07 0 1.6118e-07 5.19738e-08 1.6118e-07 9.05202e-08 1.6118e-07 
